payment_id,ride_id,customer_id,amount_paid,payment_method,transaction_status,transaction_date
2796,5938,807,137.83,UPI,Pending,2025-01-15
2797,5838,1268,273.39,UPI,Success,2025-01-05
2798,5246,9,402.49,Wallet,Success,2025-01-29
2799,7834,250,177.25,Card,Success,2025-01-04
2800,2936,655,40.45,Wallet,Failed,2025-02-08
2801,6954,1567,202.28,Cash,Success,2025-01-10
2802,341,776,448.32,Cash,Success,2025-02-11
2803,5260,1793,131.67,UPI,Success,2025-03-01
2804,1838,1688,372.5,Wallet,Pending,2025-02-09
2805,6765,339,99.97,Cash,Pending,2025-01-30
2806,7650,1174,290.83,UPI,Failed,2025-01-05
2807,6642,614,412.65,Card,Success,2025-01-29
2808,6972,291,198.43,Card,Pending,2025-01-10
2809,9731,846,282.37,Wallet,Failed,2025-01-03
2810,6773,252,332.78,Card,Pending,2025-01-16
2811,1795,1787,211.56,Card,Pending,2025-02-06
2812,5988,1991,207.58,Cash,Success,2025-02-06
2813,9689,1018,84.1,UPI,Failed,2025-01-30
2814,3573,1730,473.51,Card,Pending,2025-02-18
2815,2547,804,253.45,Cash,Pending,2025-01-03
2816,8160,25,439.48,UPI,Pending,2025-02-17
2817,4734,67,37.64,Wallet,Failed,2025-02-05
2818,2346,1965,67.1,Card,Failed,2025-02-07
2819,8879,47,185.38,UPI,Failed,2025-02-28
2820,5896,1294,124.74,Card,Pending,2025-01-23
2821,5359,1405,467.6,Cash,Success,2025-01-12
2822,7022,1212,102.51,Wallet,Failed,2025-01-07
2823,3380,1345,485.71,Card,Failed,2025-01-07
2824,855,160,445.35,Card,Success,2025-01-20
2825,1317,1232,256.36,Wallet,Pending,2025-02-04
2826,6204,282,301.4,Wallet,Pending,2025-02-04
2827,3472,421,136.29,Card,Success,2025-01-16
2828,6270,650,455.78,Card,Pending,2025-02-06
2829,6978,1730,392.02,Cash,Success,2025-03-01
2830,4569,357,120.85,Wallet,Pending,2025-01-17
2831,8208,538,107.81,Wallet,Pending,2025-01-14
2832,3930,971,229.19,UPI,Failed,2025-01-26
2833,8162,1437,250.7,Card,Success,2025-02-19
2834,9741,1426,352,Card,Success,2025-01-28
2835,3833,1981,370.89,UPI,Failed,2025-01-16
2836,5309,1557,187.85,UPI,Pending,2025-01-09
2837,6378,1667,150.79,Cash,Pending,2025-01-11
2838,5826,189,219.2,UPI,Pending,2025-01-14
2839,9334,1824,245.25,Card,Failed,2025-01-14
2840,2155,1338,301.83,UPI,Failed,2025-01-02
2841,7251,1157,227.83,Card,Success,2025-01-02
2842,4199,1501,280.62,Wallet,Success,2025-02-01
2843,7030,922,424.43,Card,Success,2025-02-01
2844,2933,1223,252.05,Wallet,Pending,2025-02-02
2845,1039,312,363.62,Cash,Pending,2025-01-08
2846,8931,645,245.02,UPI,Pending,2025-01-18
2847,2282,813,143.58,UPI,Pending,2025-01-30
2848,5802,504,60.87,Card,Success,2025-02-18
2849,9949,4,245.17,Cash,Pending,2025-01-04
2850,9132,1259,368.48,UPI,Failed,2025-01-07
2851,2628,851,78.74,Cash,Pending,2025-01-19
2852,3048,1768,308.88,Cash,Failed,2025-02-22
2853,4661,510,460.08,UPI,Success,2025-01-28
2854,8398,761,158.8,Cash,Success,2025-02-14
2855,8787,452,115.89,Card,Failed,2025-02-15
2856,3001,1478,163.03,Wallet,Success,2025-01-17
2857,8230,1882,192.74,Cash,Pending,2025-02-16
2858,7672,230,265.69,Wallet,Success,2025-01-16
2859,6105,408,327.79,UPI,Pending,2025-01-12
2860,9429,1538,124.85,Card,Pending,2025-03-03
2861,1503,830,251.84,Wallet,Pending,2025-01-19
2862,1008,1150,257.18,Card,Pending,2025-01-17
2863,6366,692,270.14,Wallet,Failed,2025-01-19
2864,8261,399,41.62,Cash,Success,2025-02-05
2865,4574,861,371.81,Cash,Pending,2025-01-16
2866,5065,1151,65.52,Cash,Success,2025-02-25
2867,3208,1270,143.89,Wallet,Failed,2025-01-02
2868,5834,502,399.52,Card,Failed,2025-02-03
2869,2485,1910,91.8,UPI,Failed,2025-01-20
2870,7121,1078,146.16,UPI,Success,2025-03-02
2871,7216,1626,361.15,UPI,Failed,2025-01-29
2872,3623,1764,351.06,Wallet,Success,2025-02-24
2873,5434,107,309.99,Wallet,Pending,2025-01-11
2874,74,1047,231.07,Card,Failed,2025-01-25
2875,6897,1547,464.58,UPI,Success,2025-01-06
2876,1571,1977,110.68,Card,Pending,2025-02-15
2877,9373,512,489.57,UPI,Success,2025-02-18
2878,8346,237,382.03,Card,Success,2025-01-02
2879,1996,182,39.12,Card,Failed,2025-01-27
2880,2835,1082,219.25,Card,Pending,2025-01-26
2881,3437,877,385.96,UPI,Success,2025-01-08
2882,1391,61,262.72,UPI,Pending,2025-02-08
2883,1976,709,162.19,Cash,Success,2025-02-21
2884,2732,747,478.01,Wallet,Failed,2025-02-10
2885,3669,1540,296.9,Cash,Success,2025-01-03
2886,5894,72,202.1,UPI,Failed,2025-01-09
2887,4711,1156,308.05,Card,Pending,2025-02-06
2888,8233,436,240.4,UPI,Success,2025-03-02
2889,1135,771,294.05,UPI,Failed,2025-02-25
2890,3286,488,113.4,Cash,Success,2025-02-23
2891,2290,812,433.69,UPI,Failed,2025-01-05
2892,8124,1279,369.46,Cash,Success,2025-01-20
2893,7612,443,150.21,Card,Success,2025-02-06
2894,7558,442,35.09,Wallet,Failed,2025-01-29
2895,1156,1413,457.36,Cash,Pending,2025-01-02
2896,1599,1424,312.85,Cash,Failed,2025-01-04
2897,5100,149,60.94,Wallet,Success,2025-01-31
2898,7619,843,494.28,UPI,Failed,2025-02-16
2899,1568,230,364.09,UPI,Success,2025-01-04
2900,8672,145,423.56,Card,Failed,2025-01-17
2901,5779,1227,448.59,Wallet,Failed,2025-02-09
2902,1585,1466,208.94,UPI,Success,2025-03-01
2903,1297,712,105.39,UPI,Success,2025-01-26
2904,318,1382,300.14,UPI,Pending,2025-03-01
2905,6371,850,266.3,Wallet,Failed,2025-03-02
2906,9040,1920,173.35,Wallet,Pending,2025-03-03
2907,9334,1297,367.74,Card,Pending,2025-02-21
2908,2401,127,116.74,Card,Pending,2025-01-29
2909,8074,1835,86.24,Cash,Success,2025-01-13
2910,6111,1311,384.56,Card,Success,2025-01-01
2911,1049,1533,355.18,Cash,Pending,2025-01-05
2912,5354,384,443.42,Wallet,Failed,2025-01-17
2913,5779,601,332.42,UPI,Pending,2025-02-17
2914,5196,1425,275.31,UPI,Success,2025-03-01
2915,9888,1698,234.12,Wallet,Pending,2025-02-02
2916,4693,778,470.46,Card,Failed,2025-02-07
2917,8249,1218,467.24,UPI,Success,2025-02-23
2918,476,810,277.27,Cash,Failed,2025-01-16
2919,6271,1076,447.59,Cash,Failed,2025-02-06
2920,1344,1534,80.52,Cash,Failed,2025-01-30
2921,4226,842,478.93,Cash,Pending,2025-02-28
2922,3442,82,305.6,Wallet,Failed,2025-02-28
2923,4747,154,402.88,Wallet,Success,2025-01-21
2924,4653,1980,271.81,UPI,Failed,2025-01-25
2925,6623,1242,293.14,UPI,Failed,2025-02-14
2926,8903,1272,414.54,UPI,Success,2025-01-16
2927,3769,921,359.98,Card,Failed,2025-01-12
2928,8212,222,335.09,Cash,Failed,2025-02-26
2929,1938,281,68.6,Cash,Success,2025-01-19
2930,8293,427,139.46,UPI,Success,2025-01-16
2931,3278,789,423.7,Card,Pending,2025-02-05
2932,2487,217,333.78,Card,Failed,2025-01-25
2933,1481,1131,205.79,UPI,Pending,2025-01-14
2934,3874,1486,217.72,Cash,Pending,2025-02-17
2935,7739,1434,213.82,Wallet,Pending,2025-01-30
2936,9004,1950,427.73,UPI,Failed,2025-01-05
2937,1190,1664,425.63,UPI,Pending,2025-01-21
2938,6042,1494,107.96,Cash,Failed,2025-01-17
2939,5270,573,159.46,Wallet,Failed,2025-03-03
2940,2781,1056,277.79,Card,Pending,2025-02-14
2941,1276,1574,157,UPI,Failed,2025-02-14
2942,7142,707,66.51,Card,Pending,2025-02-17
2943,2987,332,88.8,UPI,Success,2025-01-27
2944,6435,1118,363.84,Cash,Success,2025-01-28
2945,6773,818,65.44,Cash,Success,2025-01-26
2946,5951,702,242.12,UPI,Pending,2025-02-12
2947,9176,744,34.01,UPI,Failed,2025-03-03
2948,1062,1213,361.9,Card,Failed,2025-02-22
2949,9347,1184,490.92,Cash,Failed,2025-02-09
2950,9497,1708,362.12,Cash,Pending,2025-01-23
2951,3325,1340,499.39,Cash,Success,2025-01-14
2952,87,347,101.93,Cash,Success,2025-02-18
2953,6042,709,395.34,UPI,Success,2025-01-16
2954,5379,1881,411.79,Cash,Failed,2025-02-22
2955,7536,1503,284.1,Card,Failed,2025-02-07
2956,6535,1762,118.3,UPI,Failed,2025-01-17
2957,4134,508,222.68,Card,Failed,2025-01-16
2958,8013,1293,163.29,Cash,Failed,2025-01-14
2959,6338,684,384.42,Wallet,Success,2025-02-02
2960,7780,1050,296.95,Cash,Pending,2025-01-25
2961,2274,1188,152.58,Cash,Success,2025-02-01
2962,3124,54,151.26,Cash,Pending,2025-01-26
2963,7647,871,287.35,UPI,Pending,2025-02-02
2964,3228,1921,220.7,Cash,Success,2025-02-14
2965,185,916,261.99,Card,Failed,2025-01-18
2966,6432,1927,440.21,Wallet,Success,2025-02-28
2967,3927,1430,382,UPI,Failed,2025-01-07
2968,4724,416,189.86,Wallet,Failed,2025-01-28
2969,2552,1742,406.77,Cash,Pending,2025-02-02
2970,448,661,264.88,Wallet,Success,2025-01-31
2971,6886,332,390.89,Cash,Success,2025-02-03
2972,3596,1286,96.47,Card,Success,2025-01-15
2973,6947,512,315.26,UPI,Pending,2025-01-31
2974,3406,256,59.75,Card,Success,2025-01-20
2975,2600,883,387.07,Card,Failed,2025-01-30
2976,6374,1567,451.73,Wallet,Pending,2025-02-16
2977,7556,211,118.6,UPI,Pending,2025-03-03
2978,6116,1000,249.69,UPI,Pending,2025-02-10
2979,1803,1311,83.6,Card,Success,2025-02-12
2980,6634,1301,156.64,Cash,Success,2025-02-18
2981,4027,509,319.21,Wallet,Pending,2025-01-26
2982,7196,641,131.34,UPI,Failed,2025-02-07
2983,6366,1883,381.18,Card,Pending,2025-01-17
2984,6687,1717,95.1,Wallet,Success,2025-02-15
2985,1273,34,188.87,Card,Pending,2025-02-16
2986,3225,1611,127.23,Wallet,Pending,2025-01-28
2987,6603,191,93.93,Wallet,Pending,2025-01-15
2988,9274,1913,252.28,Cash,Pending,2025-02-24
2989,5339,827,163.54,UPI,Success,2025-03-03
2990,8283,1039,412.74,Cash,Failed,2025-02-16
2991,8791,1802,183.85,Wallet,Success,2025-02-24
2992,1711,1883,139.63,Wallet,Pending,2025-02-12
2993,498,1915,136.52,Wallet,Failed,2025-02-02
2994,8090,269,242.68,Wallet,Failed,2025-01-02
2995,5056,1398,494.77,Cash,Pending,2025-02-03
2996,4001,1382,110.75,Wallet,Success,2025-02-22
2997,9524,892,283.91,Card,Success,2025-02-10
2998,4173,1415,392.26,UPI,Pending,2025-02-03
2999,4414,371,131.15,UPI,Failed,2025-02-14
3000,5082,1339,376.66,UPI,Failed,2025-02-18
3001,7796,879,88.17,UPI,Pending,2025-02-28
3002,1120,825,32.63,Cash,Failed,2025-01-22
3003,4696,110,219.14,Card,Success,2025-01-22
3004,3960,677,473.74,Wallet,Pending,2025-01-13
3005,7307,586,476.97,Wallet,Pending,2025-01-04
3006,880,1217,328.32,UPI,Pending,2025-02-20
3007,1123,992,217.01,Card,Failed,2025-03-02
3008,5084,1980,456.34,UPI,Failed,2025-02-18
3009,4943,1525,458.19,Cash,Pending,2025-02-04
3010,5529,1472,353.87,Cash,Success,2025-01-26
3011,8067,363,279.68,UPI,Pending,2025-02-05
3012,4330,1648,452.67,Wallet,Failed,2025-01-27
3013,7536,1831,260.59,UPI,Success,2025-02-12
3014,9934,1713,150.29,UPI,Failed,2025-01-10
3015,9836,528,357.37,Cash,Success,2025-01-08
3016,6147,782,467.35,Wallet,Success,2025-01-22
3017,1281,196,78.05,Cash,Pending,2025-02-01
3018,8696,1817,53.86,Cash,Pending,2025-01-17
3019,9669,1979,222.19,Wallet,Pending,2025-02-24
3020,4283,743,108.63,Wallet,Success,2025-02-18
3021,835,950,470.7,Cash,Success,2025-02-10
3022,6574,575,57.75,Wallet,Success,2025-02-07
3023,9129,174,383.62,Cash,Failed,2025-01-18
3024,2664,256,130.29,Wallet,Failed,2025-01-24
3025,3724,794,432.03,Wallet,Success,2025-01-05
3026,3346,1525,277.42,Card,Success,2025-01-17
3027,5859,1126,314.32,UPI,Success,2025-01-13
3028,5826,1546,94.34,Card,Pending,2025-01-30
3029,4633,718,305.07,Wallet,Failed,2025-02-13
3030,6147,1963,401.17,Card,Pending,2025-01-15
3031,1266,1096,241.07,Card,Failed,2025-01-15
3032,3661,851,73.12,Wallet,Failed,2025-01-26
3033,8505,1191,278.51,Card,Pending,2025-01-19
3034,2864,1343,31.02,Cash,Success,2025-03-01
3035,6909,351,471.05,Wallet,Success,2025-01-15
3036,655,722,50,Wallet,Failed,2025-02-15
3037,2629,1451,214.9,Cash,Pending,2025-01-16
3038,1683,1736,305.09,Card,Pending,2025-02-01
3039,6286,208,234.3,Wallet,Failed,2025-01-12
3040,5348,1091,177.06,Card,Success,2025-02-19
3041,6345,1832,314.85,Cash,Pending,2025-02-10
3042,6179,1272,49.15,Cash,Success,2025-01-04
3043,8164,840,410.2,Cash,Success,2025-01-30
3044,5081,1550,95.53,Wallet,Failed,2025-01-03
3045,4452,810,386.71,Cash,Success,2025-01-25
3046,1636,1066,334,UPI,Success,2025-02-11
3047,5420,700,190.18,Wallet,Success,2025-01-19
3048,238,386,404.07,Card,Success,2025-02-17
3049,9763,1150,356.28,UPI,Success,2025-01-02
3050,9657,445,315.27,Wallet,Pending,2025-01-22
3051,2373,1212,78,Card,Success,2025-01-10
3052,8612,253,267.58,Card,Failed,2025-01-12
3053,7373,350,291.35,Wallet,Failed,2025-01-09
3054,2413,1709,496.51,Card,Success,2025-01-13
3055,2014,381,121.7,Cash,Pending,2025-01-03
3056,3890,890,454.48,Card,Success,2025-02-21
3057,7603,843,246.43,UPI,Success,2025-01-02
3058,4043,1235,89.3,Wallet,Success,2025-02-20
3059,1370,147,491.01,Card,Success,2025-01-31
3060,1223,409,469.96,UPI,Pending,2025-02-15
3061,9714,1264,84.28,UPI,Failed,2025-02-03
3062,8177,586,294.11,Cash,Success,2025-02-25
3063,4426,1770,256.07,Card,Pending,2025-02-26
3064,2006,1352,375.32,UPI,Failed,2025-01-05
3065,9576,1034,358.41,Wallet,Failed,2025-01-12
3066,9522,297,186.23,Card,Success,2025-01-31
3067,4139,629,148.64,Cash,Success,2025-01-10
3068,4488,123,474.27,Card,Pending,2025-01-28
3069,1723,1185,462.69,Card,Pending,2025-02-09
3070,2680,87,170.41,UPI,Pending,2025-02-14
3071,172,1266,402.49,UPI,Failed,2025-02-28
3072,1498,1935,287.42,UPI,Success,2025-01-10
3073,6236,1419,326.16,Card,Success,2025-02-16
3074,7184,1882,151.91,Card,Pending,2025-01-14
3075,9776,1048,317.35,Wallet,Failed,2025-02-02
3076,2659,1057,359.11,Card,Failed,2025-01-13
3077,8873,1014,39.69,Card,Failed,2025-02-27
3078,8123,316,69.36,Card,Success,2025-01-22
3079,6015,1712,107.05,Wallet,Success,2025-01-17
3080,5958,655,324.48,Wallet,Pending,2025-02-20
3081,3556,427,293.42,Wallet,Success,2025-01-27
3082,2462,285,229.46,Wallet,Failed,2025-02-25
3083,5030,85,468.49,UPI,Success,2025-02-02
3084,4189,1757,449.75,Wallet,Success,2025-02-25
3085,5499,1598,389.42,Card,Success,2025-01-01
3086,3276,396,40.71,Cash,Success,2025-01-10
3087,3148,1741,335.08,Wallet,Failed,2025-01-31
3088,2934,1429,178.22,Cash,Failed,2025-02-26
3089,1722,555,308.75,Card,Pending,2025-01-14
3090,7588,959,215.95,UPI,Pending,2025-01-17
3091,9317,1629,350.46,UPI,Success,2025-01-12
3092,4672,66,195.98,Cash,Pending,2025-01-30
3093,8809,936,411.19,UPI,Success,2025-02-22
3094,9556,1517,384.69,UPI,Failed,2025-01-17
3095,4669,1730,407.65,Wallet,Pending,2025-02-03
3096,3870,426,331.7,Wallet,Pending,2025-01-17
3097,1209,302,240.14,UPI,Success,2025-01-11
3098,8174,1608,297.41,Card,Failed,2025-01-30
3099,1364,1399,283.09,Wallet,Success,2025-01-10
3100,4607,1068,259.65,UPI,Failed,2025-02-11
3101,5750,881,89.02,Cash,Pending,2025-01-18
3102,9321,1521,439,Wallet,Failed,2025-02-27
3103,7810,581,345.25,Cash,Pending,2025-01-14
3104,9994,1748,320.77,UPI,Success,2025-01-16
3105,1237,1800,57.85,Cash,Pending,2025-01-13
3106,1088,298,371.57,Card,Success,2025-02-12
3107,4941,1064,84.57,UPI,Failed,2025-02-15
3108,5623,927,145.82,Wallet,Pending,2025-02-22
3109,6141,601,133.97,UPI,Success,2025-01-03
3110,1925,1983,298.8,Cash,Success,2025-03-01
3111,1498,1485,213.44,UPI,Failed,2025-03-01
3112,392,1421,142.01,Card,Failed,2025-02-01
3113,4458,213,89.04,Card,Success,2025-02-19
3114,9110,710,327.75,Wallet,Success,2025-02-04
3115,5692,1340,308.08,Cash,Success,2025-03-01
3116,7285,109,46.22,Wallet,Failed,2025-01-07
3117,5324,998,149.79,Cash,Success,2025-02-08
3118,4802,256,491.45,UPI,Success,2025-01-17
3119,5784,1115,110.32,Cash,Success,2025-03-01
3120,680,1184,178.66,UPI,Failed,2025-01-15
3121,240,421,477.32,Wallet,Success,2025-01-06
3122,9872,191,228.52,Card,Failed,2025-01-31
3123,2274,1308,406.92,Wallet,Pending,2025-02-18
3124,9129,1969,391.22,Wallet,Success,2025-01-29
3125,6950,858,126.22,Card,Success,2025-01-10
3126,5092,811,199.31,Cash,Pending,2025-01-06
3127,8461,812,257.03,Card,Pending,2025-01-31
3128,8609,84,430.51,Cash,Success,2025-02-23
3129,5457,720,31.45,Card,Success,2025-02-25
3130,5244,1175,222.33,UPI,Failed,2025-02-23
3131,1859,822,265.19,Wallet,Success,2025-01-16
3132,7211,976,384.41,Card,Pending,2025-01-16
3133,6570,1355,283.12,Card,Failed,2025-01-25
3134,8420,835,305.61,Cash,Pending,2025-01-18
3135,3714,886,454.49,Card,Failed,2025-02-20
3136,6383,1626,36.79,Card,Pending,2025-02-22
3137,124,1208,378.56,Wallet,Pending,2025-02-05
3138,2985,631,39.51,Cash,Success,2025-02-10
3139,896,648,465.46,Card,Pending,2025-01-29
3140,8550,515,80.43,Wallet,Failed,2025-01-02
3141,7128,467,405.37,UPI,Success,2025-01-14
3142,4066,879,74.24,UPI,Pending,2025-01-02
3143,8138,1542,150.89,Card,Pending,2025-02-16
3144,7823,1315,470.25,Wallet,Success,2025-01-23
3145,2560,1951,83.13,Card,Success,2025-02-15
3146,8881,1175,244.37,Card,Failed,2025-01-13
3147,8033,1445,30.15,Cash,Failed,2025-01-12
3148,7913,389,394.79,Wallet,Success,2025-01-27
3149,3264,664,241.78,Cash,Failed,2025-01-18
3150,3611,1945,387.03,Cash,Pending,2025-01-25
3151,7544,1003,460.82,Card,Success,2025-01-03
3152,2688,402,364.17,Cash,Pending,2025-01-04
3153,435,1720,265.53,UPI,Success,2025-01-19
3154,2013,1046,487.78,UPI,Pending,2025-02-06
3155,6297,574,249.99,Cash,Success,2025-03-02
3156,7662,1808,369.51,Cash,Success,2025-03-03
3157,7881,642,157.69,Card,Failed,2025-01-13
3158,958,716,414.64,Cash,Pending,2025-01-11
3159,9936,43,356.31,Cash,Failed,2025-02-20
3160,2839,444,389.9,Card,Pending,2025-01-13
3161,7929,636,499.29,UPI,Failed,2025-02-08
3162,8279,1772,268.25,Cash,Failed,2025-01-15
3163,1590,643,280.67,UPI,Failed,2025-01-03
3164,2564,456,216.09,UPI,Failed,2025-01-24
3165,8352,1538,359.22,Card,Failed,2025-01-09
3166,406,1551,408,Card,Pending,2025-02-10
3167,5181,1646,363.15,Cash,Pending,2025-01-13
3168,6333,350,188.58,Wallet,Failed,2025-01-11
3169,4529,1012,120.16,UPI,Success,2025-01-04
3170,3290,1992,59.62,Wallet,Success,2025-01-22
3171,457,324,169.1,Wallet,Pending,2025-02-10
3172,5954,1382,252.45,Card,Failed,2025-02-27
3173,4866,257,75.3,Card,Pending,2025-01-04
3174,7369,661,132.94,Card,Failed,2025-01-11
3175,6212,982,73.04,Wallet,Pending,2025-02-12
3176,1957,285,123.63,Cash,Pending,2025-01-03
3177,8804,1232,313.53,Wallet,Success,2025-02-09
3178,5167,1108,362.76,Card,Success,2025-01-16
3179,333,443,236.41,Wallet,Failed,2025-02-17
3180,7884,1144,417.5,Card,Success,2025-01-01
3181,9264,498,319.18,Wallet,Success,2025-01-13
3182,4708,1853,492.3,Cash,Pending,2025-01-21
3183,9708,709,466.58,Wallet,Failed,2025-02-16
3184,6252,52,334.89,UPI,Failed,2025-01-12
3185,8276,1423,194.61,Card,Failed,2025-03-01
3186,5806,195,468.5,Wallet,Pending,2025-02-17
3187,1879,1785,229.62,Card,Success,2025-01-04
3188,9055,941,300.84,Card,Pending,2025-02-28
3189,8194,529,40.62,Cash,Success,2025-02-05
3190,8152,368,493.86,Cash,Pending,2025-02-23
3191,7773,747,108.62,Wallet,Failed,2025-01-04
3192,1744,612,49.79,Cash,Pending,2025-01-13
3193,5523,1460,310.76,Card,Success,2025-02-14
3194,8804,281,206.15,UPI,Success,2025-01-13
3195,2741,592,256.32,Wallet,Success,2025-02-06
3196,698,2000,420.95,Card,Success,2025-01-22
3197,5673,879,150.82,Cash,Pending,2025-02-01
3198,1528,9,272.56,Cash,Pending,2025-02-18
3199,435,764,483.51,Wallet,Pending,2025-01-04
3200,8777,656,404.93,UPI,Failed,2025-01-07
3201,2347,997,163.74,Cash,Failed,2025-01-02
3202,9677,785,40.89,UPI,Failed,2025-02-28
3203,3345,384,93.5,UPI,Success,2025-01-25
3204,2228,535,289.29,Cash,Success,2025-03-03
3205,2239,1971,442.09,Wallet,Pending,2025-02-20
3206,8692,891,65.91,Cash,Success,2025-01-17
3207,2049,1810,439.49,Cash,Failed,2025-01-04
3208,7383,998,448.9,Cash,Pending,2025-01-20
3209,7035,479,106.15,UPI,Pending,2025-02-17
3210,7279,248,38.09,Card,Failed,2025-02-06
3211,3421,1990,30.71,UPI,Success,2025-02-26
3212,6298,1261,307.37,Card,Failed,2025-01-29
3213,1282,381,33.42,Wallet,Success,2025-02-04
3214,5708,996,362.71,Card,Success,2025-02-08
3215,6823,187,410.23,Card,Success,2025-01-18
3216,8315,930,135.75,Wallet,Pending,2025-02-21
3217,5662,1959,183.36,Wallet,Success,2025-02-17
3218,2468,415,45.91,UPI,Success,2025-02-24
3219,1915,1230,98.78,Card,Failed,2025-02-25
3220,9677,528,331.99,Cash,Failed,2025-01-14
3221,9897,396,254.91,Card,Pending,2025-01-02
3222,7811,1262,277.82,Wallet,Failed,2025-03-02
3223,3571,142,361.9,Card,Failed,2025-02-27
3224,8314,981,159.94,UPI,Success,2025-02-19
3225,8403,770,315.25,Cash,Pending,2025-01-19
3226,4566,1944,302.64,UPI,Success,2025-01-15
3227,5693,1841,91.36,UPI,Failed,2025-02-04
3228,6077,1294,283.32,Cash,Pending,2025-02-05
3229,4689,477,314.76,Wallet,Pending,2025-02-02
3230,5177,1536,293.45,Card,Pending,2025-02-27
3231,1513,519,86.04,Cash,Failed,2025-01-14
3232,383,1999,393.29,Cash,Pending,2025-01-31
3233,7258,422,351.79,Card,Failed,2025-01-20
3234,8004,529,49.51,Wallet,Failed,2025-01-18
3235,6998,370,314.98,Cash,Success,2025-01-06
3236,4859,31,305,Cash,Success,2025-02-16
3237,9226,1852,442.62,Card,Success,2025-01-27
3238,2680,57,231.47,Card,Pending,2025-02-07
3239,667,193,324.76,Cash,Success,2025-03-02
3240,7178,1621,67.84,Wallet,Pending,2025-03-02
3241,7281,1939,431.54,Card,Pending,2025-02-21
3242,7286,415,42.75,Wallet,Failed,2025-01-04
3243,861,397,337.99,UPI,Success,2025-01-04
3244,3517,190,478.92,Card,Failed,2025-02-06
3245,9811,1566,153.04,Wallet,Success,2025-01-05
3246,5038,1440,59.39,UPI,Pending,2025-02-06
3247,9899,1194,279.05,UPI,Pending,2025-01-27
3248,275,453,75.62,UPI,Success,2025-02-24
3249,6532,761,122.76,Cash,Failed,2025-02-19
3250,8143,26,323.63,Wallet,Success,2025-01-31
3251,1429,1652,186.09,Card,Success,2025-02-20
3252,2465,721,201.93,UPI,Success,2025-02-13
3253,7859,1101,144.93,Cash,Pending,2025-01-09
3254,5585,560,145.29,Wallet,Pending,2025-01-13
3255,4404,1456,286.3,UPI,Success,2025-01-19
3256,327,40,339.35,UPI,Pending,2025-01-20
3257,4812,1271,493.51,UPI,Failed,2025-01-06
3258,1455,1628,311.03,Card,Pending,2025-02-03
